id,tastesgood,caffeine,ritual,laxative,other,selection_ct
pLR20y,1,0,0,0,0,1
RzvqeQ,1,1,1,0,0,3
8dABok,,,,,,0
8dAB1r,1,0,1,0,0,2
OAd2ZY,1,1,1,0,0,3
kYK2lj,1,0,1,0,0,2
RzvADQ,1,1,1,0,0,3
9dp82p,1,1,0,0,0,2
NAMaMQ,,,,,,0
pLRElV,1,0,1,0,0,2
241pJj,1,1,1,0,0,3
jB5KdJ,1,0,1,0,0,2
eBKxvq,1,1,1,0,0,3
dYKPVN,1,1,1,0,0,3
GrYYvz,1,1,1,0,0,3
jB5Ne4,1,1,1,0,0,3
5d8Rbo,1,1,1,1,0,4
7d1GbZ,1,1,1,0,0,3
OAdOL8,1,1,1,0,0,3
blK0G0,1,1,0,0,0,2
xd4kxy,1,1,1,0,0,3
g5YRyl,1,1,1,0,0,3
Xe1KVj,1,1,1,0,0,3
VZvREv,1,0,1,0,0,2
zK2p0M,1,1,1,1,0,4
J2XaDr,1,1,1,0,0,3
pLRj4B,1,1,0,0,0,2
yljKbW,,,,,,0
VZvRWl,1,1,1,1,0,4
blY5eZ,1,1,1,0,0,3
Al47oW,,,,,,0
lNYaNN,1,1,0,0,0,2
WAKOvP,1,1,0,0,0,2
8d6Nxl,1,0,1,0,0,2
jBJeBJ,1,1,1,1,0,4
QAz1z7,1,0,1,0,0,2
lNYBPN,,,,,,0
PAbpo1,1,1,1,0,0,3
1rNdW1,,,,,,0
oA5EQ1,1,1,0,0,0,2
KMW55V,1,0,1,0,0,2
Zd1Eao,0,1,1,0,1,3
VZbQlv,1,0,0,0,0,1
rlJOM2,1,1,1,0,0,3
8d6ZNA,,,,,,0
NAbX0l,1,1,1,1,0,4
DVxplq,1,0,1,0,0,2
Xe84rd,,,,,,0
blYW2Z,1,0,1,0,0,2
NAb78l,,,,,,0
oA5285,,,,,,0
eB0aEx,1,1,0,0,0,2
vNJP54,1,1,0,0,0,2
RzbPjj,1,1,1,0,0,3
oA5GOM,1,1,0,0,0,2
Al4vRB,1,1,1,0,0,3
9dRQYG,1,1,1,1,0,4
24lNeL,1,0,1,0,0,2
9dRDjY,1,1,1,0,0,3
NAb6Pb,1,0,1,0,0,2
dY86Dq,1,0,0,0,0,1
vNJA6l,1,1,1,0,0,3
OAbzv7,1,1,1,0,0,3
eB0BZq,1,0,1,0,0,2
BGjXPN,0,0,1,0,1,2
9dRdbV,1,1,0,0,0,2
DVx1aR,1,1,0,0,0,2
J2eDgY,1,1,0,0,0,2
GrqJeo,,,,,,0
Xe8YXY,1,0,0,0,0,1
VZbMby,1,0,0,0,0,1
RzbJ9v,1,0,0,0,0,1
VZb1Wv,1,0,1,0,0,2
qbJoAk,,,,,,0
xdR4ro,1,1,1,0,0,3
PAbvbe,1,0,1,0,0,2
rlJGpv,1,1,0,0,0,2
VZbv6N,1,0,0,0,0,1
24l1RL,1,0,0,0,0,1
OAbV78,1,0,1,0,0,2
xdRgQy,,,,,,0
5de0vv,,,,,,0
g5JybJ,1,1,1,1,0,4
42p4kd,1,0,1,0,0,2
42paed,1,1,1,1,0,4
eB0ezx,1,1,0,0,0,2
Ld69rj,1,0,0,0,0,1
aBaYav,1,1,0,0,0,2
DVZNMN,1,1,0,0,0,2
eBYArx,1,0,0,0,0,1
AljJve,1,1,1,0,0,3
J2WRlr,1,1,1,0,0,3
7dpxRz,1,1,1,0,0,3
PAGExV,1,1,1,0,0,3
PAG05P,1,1,0,0,0,2
8dRe5Y,1,0,0,0,0,1
RzVLkd,1,1,1,1,0,4
Xe2EGV,1,1,1,0,0,3
42pjyB,0,1,0,0,0,1
1rpMZg,,,,,,0
GrQL1z,1,0,0,0,0,1
qbkKrG,1,1,0,0,0,2
rlkdNv,1,0,0,0,0,1
OAoB5M,,,,,,0
bl62ee,1,0,0,0,0,1
GrQYrj,1,1,1,0,0,3
bl6Nr2,1,0,0,0,0,1
YZxV75,,,,,,0
8dRAxz,1,0,1,0,0,2
BG2jrR,,,,,,0
BG2j71,,,,,,0
lNMvqk,0,0,0,0,1,1
5dpOVM,,,,,,0
jBkEvR,1,0,1,0,0,2
ZdZWkv,1,0,0,0,0,1
dYkpxA,1,1,0,0,0,2
0EDlP0,1,0,1,0,0,2
42pdPB,1,1,1,0,0,3
zK1oKM,1,1,0,0,0,2
24Dylp,0,0,0,0,1,1
QAOaNl,1,0,0,0,0,1
KMaZGk,1,0,0,0,0,1
24DYOb,1,1,1,1,0,4
24DYpV,,,,,,0
KMa2YK,1,1,1,0,0,3
dYkJoN,1,1,0,0,0,2
Ld6L9j,,,,,,0
blYxP2,1,0,1,0,0,2
KMaj18,,,,,,0
24DOYj,1,1,1,0,0,3
dYkydo,1,1,0,0,0,2
Ld68Ay,,,,,,0
RzVOOv,1,0,1,0,1,3
yldOGB,1,1,1,0,0,3
oAkX95,0,0,1,0,0,1
Ld6lQ2,1,1,1,0,0,3
oAkXAP,,,,,,0
aBa8l9,1,1,0,0,0,2
qbkxdk,1,1,1,0,0,3
lNMoMv,1,0,1,0,0,2
J2Wa7X,1,0,1,0,0,2
J2M1ko,,,,,,0
7dMLqa,1,1,0,0,0,2
42zJob,,,,,,0
MAMNrY,1,1,0,0,0,2
eBvrAl,,,,,,0
BG0pZK,1,0,1,0,0,2
VZDzDg,1,1,1,1,0,4
ZdDdjy,,,,,,0
pLvp8J,,,,,,0
J2M4vz,1,0,1,0,0,2
lNvxGB,1,1,1,0,0,3
jBv18R,1,0,1,0,0,2
42zgZb,1,1,0,0,0,2
BG0OK1,1,1,1,0,0,3
24o8aA,,,,,,0
kYzalJ,1,0,1,0,0,2
42OQ7r,1,1,0,0,0,2
NAPD6p,1,0,1,0,0,2
zKdykZ,1,1,1,1,0,4
RzjoPd,1,1,1,0,0,3
jBzo99,,,,,,0
Grb9O2,1,1,1,1,0,4
g5z9gM,1,0,0,0,0,1
OAE5V7,1,1,1,0,1,4
5dVzNP,1,1,0,0,0,2
DVaVJ5,1,0,0,0,0,1
7dEobZ,1,0,1,0,0,2
9d4vR4,,,,,,0
vNzL7d,1,0,0,0,0,1
GrbJYp,1,0,0,1,0,2
Al96kN,1,1,0,0,0,2
MAV78l,,,,,,0
Al9jbl,1,0,1,0,0,2
24oDgL,1,1,0,0,0,2
blzzoL,1,0,1,0,0,2
VZNxYM,,,,,,0
DVaWjl,1,0,0,0,0,1
KMGOe7,1,0,0,0,1,2
blzgY1,1,1,0,0,0,2
KMGOjK,1,0,0,1,0,2
LdOgG1,1,0,1,0,0,2
yl1GZ8,1,0,1,0,0,2
Zdegkz,1,1,1,0,0,3
BGe5v5,1,0,0,0,0,1
eBz8bE,1,0,1,0,0,2
xdz8yk,1,0,1,0,0,2
oAzL9x,,,,,,0
0EkEeB,1,1,0,0,0,2
QA4GOY,1,1,1,0,0,3
9d4eBQ,1,1,0,0,0,2
rlYNrp,1,0,0,1,0,2
rlqy52,,,,,,0
qbN5N7,,,,,,0
AlQKkB,,,,,,0
8dEazr,1,1,1,1,0,4
DVWzjb,1,1,0,0,0,2
oAxM95,0,1,0,0,0,1
lN4RDV,,,,,,0
jBEq21,1,1,1,0,0,3
QAEpMA,1,1,1,0,0,3
xd67ZE,1,1,0,0,0,2
WAZarR,,,,,,0
OAVNZK,1,0,1,0,0,2
jBEVgx,1,0,1,0,1,3
aBlMgq,1,1,1,0,0,3
oAxPWX,1,1,1,0,0,3
qbN99Y,1,0,0,1,0,2
Ldo8Pz,1,1,0,0,0,2
0EAKN6,0,0,0,0,1,1
J2BN4o,1,1,0,1,0,3
9dxN61,,,,,,0
xdgr4o,1,1,1,0,0,3
LdVpav,1,0,1,0,0,2
BG67VA,1,0,1,0,0,2
Xe90az,1,1,1,0,1,4
1rO7Wp,1,0,0,0,0,1
dYzkGz,,,,,,0
kYgAej,1,0,0,0,0,1
1rOvvQ,1,0,1,0,0,2
1rOvMQ,1,0,1,0,0,2
Rz2JQv,1,1,1,0,0,3
ZdWzBV,1,0,1,0,0,2
24VxvM,,,,,,0
pL54N8,0,0,1,1,0,2
QAjOAg,1,1,1,0,0,3
42EpEY,,,,,,0
PA44VP,1,0,0,0,0,1
vNgpPD,0,1,0,0,0,1
g5ggRM,1,0,1,1,0,3
rlgbDN,1,1,1,0,0,3
0EGYe9,1,1,1,0,0,3
